x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
62.354,72,825.38461538462,825.38461538462,1195634536631.3,26427814215244,29466554724043,9086499576357.8,6915831733545.8,4855811859355.4,4062731240785.8,4272627291951.5,2384635065174.7,3037408417913.9,5986816835554.8,1847885062012.2,1353941384009.7,217030833071.71,62218174664.613
62.354,72,828.97324414716,828.97324414716,1182160458570.1,26130087932107,29134791067494,8984218170777.5,6837998802172.9,4801171094041.1,4017020934942.7,4224561126080.9,2357801618514.7,3003202066341.6,5919341195172.2,1827049954222.6,1338672620336.6,214583043377.84,61516496464.826
62.354,72,832.5618729097,832.5618729097,1168424066517.8,25826592455693,28796652245693,8879977856220.3,6758679349270.1,4745489102640.9,3970441436480.6,4175582806989.5,2330457170247.2,2968336805737.8,5850550949483.2,1805806677026.1,1323103926094.5,212087095007.27,60801027465.872
62.354,72,836.15050167224,836.15050167224,1154627325006.7,25521769685640,28457046716870,8775286863847.5,6679017898712.5,4689567560805.5,3923661966587.8,4126394632705.3,2302995158024.1,2933319952749.4,5781458258170.3,1784469494038.9,1307466228108.5,209580066975.79,60082385676.699
62.354,72,839.73913043478,839.73913043478,1140719674309.4,25214513417632,28114763956418,8669774807423.3,6598734453232.6,4633210986356.6,3876519868646.8,4076826462051.4,2275319896026.1,2898026443776.9,5711810280787.1,1762959403622.3,1291701296978,207052593126.85,59357892090.881
62.354,72,843.32775919732,843.32775919732,1126612852021.6,24902887054820,27767673402308,8562788277705.1,6517334024369.6,4576073176911.8,3828726560399,4026575890922.2,2247261678402.2,2862236113808.2,5641165116303.2,1741138804681.6,1275707879564.1,204488402517.77,58622889802.535
62.354,72,846.91638795987,846.91638795987,1112506029733.8,24591260692009,27420582848197,8455801747987,6435933595506.6,4518935367467.1,3780933252151.1,3976325319793,2219203460778.3,2826445783839.5,5570519951819.3,1719318205740.9,1259714462150.1,201924211908.69,57887887514.189
62.354,72,850.50501672241,850.50501672241,1098131108481.8,24273777616007,27067101591601,8346862419707.7,6353058690028.5,4460769151449.5,3732284966207.8,3925180861559.5,2190641871508.5,2789995198649.1,5498535709432.6,1697078616813.5,1243412027404.3,199310298779.6,57138666253.391
62.354,72,854.09364548495,854.09364548495,1083727188092.3,23955661043969,26712929079593,8237711865420.5,6270024296615.8,4402491697017.8,3683544200922.7,3873939715317.2,2162025834644.7,2753473196428,5426406624620.6,1674793707501.2,1227076167553.3,196691007374.62,56387906986.14
62.354,72,857.68227424749,857.68227424749,1069196028321.8,23634790943874,26355803189733,8127665536883.9,6186317844706.2,4343747844699,3634417301003.2,3822295558060.8,2133180877963.9,2716644274373,5353643096694.6,1652308626717.6,1210592121134.7,194047822083.39,55630324135.364
62.354,72,861.27090301003,861.27090301003,1054507523384.5,23310515810461,25995025130810,8016511487234.4,6101780320250.3,4284427241276.9,3584812904117,3770153034381,2104052837331.4,2679435812963.9,5280095011685.3,1629576012400.6,1193924826102.1,191375089434.32,54864303190.345
62.354,72,864.85953177258,864.85953177258,1039819018447.2,22986240677047,25634247071887,7905357437584.9,6017242795794.5,4225106637854.9,3535208507230.8,3718010510701.1,2074924796698.8,2642227351554.9,5206546926676,1606843398083.6,1177257531069.5,188702356785.26,54098282245.326
62.354,72,868.44816053512,868.44816053512,1024858973928.5,22656213278742,25267527385791,7792427964101.4,5931387929019.1,4164878119616.3,3484854689674.2,3665079854992,2045338230523.2,2604376416552.3,5131626147853.7,1583672040987,1160263679392.4,185976815212.38,53317207807.58
62.354,72,872.03678929766,872.03678929766,1009896689732.7,22326138435363,24900758692748,7679483846800.5,5845522196714,4104642112834.1,3434494690844.5,3612142698715.9,2015747882397.5,2566520182383.5,5056694046958.8,1560497065109.9,1143267134253.6,183250838067.89,52536009207.595
62.354,72,875.6254180602,875.6254180602,994793002162.35,21993200918100,24531256611355,7565743681408.7,5759072399576.6,4044002775026.2,3383796096912.3,3558830513614.4,1985926070189.5,2528315880013.6,4980987303300.6,1537071256573.4,1126083054184.9,180494465341.82,51746158569.121
62.354,72,879.21404682274,879.21404682274,979567167817.25,21657790571721,24159393380010,7451315875378.2,5672118076746.7,3983015032634.2,3332805018449,3505194371877.7,1955904315150.1,2489810910079.8,4904611409310.3,1513428774280.5,1108736978075.4,177711836366.46,50948834144.404
62.354,72,882.80267558528,882.80267558528,964321927466.12,21322019500302,23787231365394,7336802425649.7,5585098234007.9,3921978399808.6,3281768063642.8,3451498334792.8,1925842481494.7,2451243605635.8,4828096814312.5,1489741656574.5,1091357684147.4,174923837079.34,50149977556.007
62.354,72,886.39130434783,886.39130434783,948857240456.79,20982169284298,23411690655008,7221320501351.5,5497337480180.9,3860388905038.3,3230212330778.2,3397124990179.4,1895327431535.1,2411971411173.5,4750013763007,1465549793470.1,1073602757064.8,172075109326.76,49333794981.062
62.354,72,889.97993311037,889.97993311037,933392553447.46,20642319068294,23036149944622,7105838577053.4,5409576726353.8,3798799410268,3178656597913.6,3342751645566,1864812381575.5,2372699216711.3,4671930711701.5,1441357930365.6,1055847829982.2,169226381574.18,48517612406.118
62.354,72,893.56856187291,893.56856187291,917842272705.52,20301139730242,22659612479720,6989963754482.7,5321369493593.3,3736763789011.4,3126581093827.3,3287592646467.9,1833783776666,2332725006039.5,4592464166408.6,1416746001750,1037788979045.4,166329302006.67,47687509301.875
62.354,72,897.15719063545,897.15719063545,902240845853.37,19959166181907,22282479409103,6873854157498.7,5232895469561.6,3674461587086.8,3074195003026.7,3231964183430.8,1802448299544.4,2292331309065.1,4512170921148.4,1391883065072.4,1019548519917.8,163403330052.08,46849088054.422
62.354,72,900.74581939799,900.74581939799,886678732535.54,19617862779508,21905377374262,6757577196294.4,5144132837536.5,3611844868863.6,3021445046910.7,3175831094805.4,1770826477428.3,2251647608484.9,4431479951639.5,1366924051099.3,1001246825267.1,160468304003.72,46007902588.192
62.354,72,904.33444816054,904.33444816054,871307648360.74,19279815695983,21528426145953,6640486992419.9,5053967824916.1,3547699878506.1,2966927025913.3,3117245970375.5,1737813270897,2209554745861.7,4348856392661.1,1341498186109.9,982647579920.38,157489283035.97,45153285453.875
62.354,72,907.92307692308,907.92307692308,855936564185.94,18941768612459,21151474917644,6523396788545.5,4963802812295.8,3483554888148.6,2912409004915.8,3058660845945.6,1704800064365.7,2167461883238.5,4266232833682.7,1316072321120.6,964048334573.7,154510262068.23,44298668319.558
62.354,72,911.51170568562,911.51170568562,841480969671.38,18616133381515,20771757869832,6402920552064.9,4869298566962.1,3415372302960.9,2853804257613.9,2995292708738.4,1669556768172.8,2124215564647.5,4184489438975.3,1291358203432.9,946112634463.05,151649997059.76,43476422931.861
