x,y,z,id,group1,group2,group3
1,3,864.85953177258,864.85953177258,26661351192913,60111869199731,18542341704097
1,3,868.44816053512,868.44816053512,26508478429314,59765095756806,18435183832934
1,3,872.03678929766,872.03678929766,26354080566786,59413094884476,18326426711267
1,3,875.6254180602,875.6254180602,26199064523991,59057951297664,18216785639584
1,3,879.21404682274,879.21404682274,26043481488899,58699652216168,18106278305639
1,3,882.80267558528,882.80267558528,25887410674253,58334837575422,17994252950765
1,3,886.39130434783,886.39130434783,25731627697034,57964724644195,17881394522253
1,3,889.97993311037,889.97993311037,25576284856477,57589457849690,17767870578371
1,3,893.56856187291,893.56856187291,25422755030096,57203062002267,17653689756157
1,3,897.15719063545,897.15719063545,25272049032341,56804449816925,17540132817678
1,3,900.74581939799,900.74581939799,25124211009126,56393971119452,17427761978837
1,3,904.33444816054,904.33444816054,24982718639348,55958667953174,17319477600630
1,3,907.92307692308,907.92307692308,24849431290980,55489616680727,17220618942512
1,3,911.51170568562,911.51170568562,24723263236710,54988273101593,17132878755011
1,3,915.10033444816,915.10033444816,24609407676434,54425879565582,17069448531218
1,3,918.6889632107,918.6889632107,24508499967324,53767992908857,17056463558809
1,3,922.27759197324,922.27759197324,24414330425704,53022403447493,17098339952139
1,3,925.86622073579,925.86622073579,24326521256363,52131188609810,17239303102057
1,3,929.45484949833,929.45484949833,24218057456101,50989724613274,17598635546625
1,3,933.04347826087,933.04347826087,24064335627855,49635253065843,18184334977684
1,3,936.63210702341,936.63210702341,23829500828672,47973819435618,19119500878631
1,3,940.22073578595,940.22073578595,23293186376044,45767415312986,20901328403001
1,3,943.80936454849,943.80936454849,22375304525169,43170316773019,23525952033803
1,3,947.39799331104,947.39799331104,20927971041252,40093247535125,27272471489566
1,3,950.98662207358,950.98662207358,17713517943901,36347212527159,34045366661362
1,3,954.57525083612,954.57525083612,13382544444003,31865587743830,42768934492713
1,3,958.16387959866,958.16387959866,8845789316589.2,26480349363300,51812117477160
1,3,961.7525083612,961.7525083612,5929661335320,21428412724392,57564438323936
1,3,965.34113712375,965.34113712375,3959914580407.7,16991929677481,61014556725244
1,3,968.92976588629,968.92976588629,2613874720252.8,13229686427352,62721916234245
