x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12
1,3,563.41471571906,563.41471571906,25112437588102,21001715103939,8606634641523.3,9636452098108.6,7505046147005.6,5316519904294.7,4518811812050.4,5502713618638.7,10372424665321,6100425500058.2,2062471413484.3,161963246252.64
1,3,567.00334448161,567.00334448161,25085100973608,20978853293239,8597265728019.2,9625962157490.6,7496876388291.8,5310732506855.9,4513892774710.5,5496723536520.1,10361133567882,6093784767443.4,2060226271537.4,161786938122.67
1,3,570.59197324415,570.59197324415,25057693921744,20955932575421,8587872674024.1,9615445187886.2,7488685578908.8,5304930197277.4,4508961062696.3,5490718020010.2,10349813377156,6087126923938.5,2057975344630.1,161610175707.15
1,3,574.18060200669,574.18060200669,25030160866718,20932906480550,8578436435869.4,9604879866974.6,7480457112639.2,5299101211834.4,4504006677349.3,5484684893397.7,10338441142350,6080438471292.7,2055714069186.1,161432600634.27
1,3,577.76923076923,577.76923076923,25002505447242,20909778051698,8568958260625.3,9594267591042.6,7472192076936.6,5293246320871.3,4499030273428.8,5478624954005.7,10327018366392,6073720293435.1,2053442744050,161254236371.9
1,3,581.35785953177,581.35785953177,24974776302582,20886587965697,8559454817875.3,9583627024238.9,7463905007779.8,5287375821569.3,4494040603096.8,5472548859646.1,10315565138870,6066984205828.6,2051165363869.5,161075396614.62
1,3,584.94648829431,584.94648829431,24946873123632,20863252332984,8549891729123.8,9572919674533.1,7455565926863.1,5281468477514.4,4489019616322,5466434630172.3,10304040027956,6060205840804.1,2048873690264.4,160895434412.95
1,3,588.53511705686,588.53511705686,24918948242609,20839898550613,8540321202524.9,9562203997010.5,7447220360089.2,5275556538925.6,4483994724392.4,5460315645255.9,10292505953196,6053422203794,2046580234272.3,160715332242.7
1,3,592.1237458194,592.1237458194,24890797915224,20816356225240,8530673409779.3,9551401808126.8,7438807416671.7,5269596871214.2,4478929264775.5,5454147259658.5,10280878759855,6046583800131.4,2044268262415.1,160533776045.2
1,3,595.71237458194,595.71237458194,24862647587838,20792813899867,8521025617033.6,9540599619243.1,7430394473254.3,5263637203502.8,4473863805158.6,5447978874061.1,10269251566514,6039745396468.7,2041956290557.8,160352219847.7
1,3,599.30100334448,599.30100334448,24834280791270,20769090540150,8511303635315.7,9529714364409.2,7421916836553.5,5257631707542.7,4468759393510.7,5441763055224,10257534963183,6032854407327.3,2039626540261.9,160169267532.14
1,3,602.88963210702,602.88963210702,24805883930495,20745342037574,8501571349902.1,9518817573005.1,7413430214960.6,5251619846750.6,4463649572030.6,5435540648646.8,10245805942194,6025956114879.7,2037294320817,159986121317.46
1,3,606.47826086957,606.47826086957,24777322728547,20721456095668,8491782741019.9,9507857718824.8,7404894478921.8,5245573193644.4,4458510178587.6,5429282231265.6,10234009042099,6019017900099.1,2034948604171.3,159801915184.85
1,3,610.06688963211,610.06688963211,24748679956466,20697501936261,8481966176193,9496866563669.1,7396334365109.8,5239509271502,4453356107210.3,5423005940055.3,10222178450463,6012059870016.5,2032596188240,159617182965.91
1,3,613.65551839465,613.65551839465,24719924713555,20673453716476,8472111064813.4,9485832249704.4,7387740638420.3,5233421538241.6,4448181797413.8,5416705003822.6,10210301403808,6005074517933.5,2030234535109.5,159431725361.5
1,3,617.24414715719,617.24414715719,24691036659465,20649294425493,8462210435737.8,9474746971660.9,7379107219964.9,5227305687623,4442983589080.3,5410374965515.5,10198369500746,5998056902666.9,2027861974232.4,159245411185.68
1,3,620.83277591973,620.83277591973,24662087741774,20625084233742,8452288947198.9,9463638338233.4,7370455611905.7,5221176951621.6,4437774428729.4,5404031590557.7,10186412458556,5991024502103.5,2025484414646.2,159058704467.61
1,3,624.42140468227,624.42140468227,24632955038537,20600720340506,8442304470801.6,9452459180191,7361749077975.7,5215009306533.4,4432532197339.2,5397647943851.1,10174379505508,5983947455415.9,2023091760808.5,158870812417.24
1,3,628.01003344482,628.01003344482,24603812813591,20576348484214,8432316731095.6,9441276368373.5,7353039698419,5208839645624.2,4427288252588.2,5391262210725.7,10162342619632,5976868095680.5,2020698324960.6,158682858956.61
1,3,631.59866220736,631.59866220736,24574436098078,20551780522191,8422248626079.9,9430003575255.4,7344260239780.9,5202620341208.3,4422002113004.4,5384825095490.3,10150208880269,5969731772652.4,2018285630593.7,158493393149.09
1,3,635.1872909699,635.1872909699,24545059382565,20527212560168,8412180521064.2,9418730782137.3,7335480781142.9,5196401036792.4,4416715973420.6,5378387980254.9,10138075140906,5962595449624.4,2015872936226.9,158303927341.56
1,3,638.77591973244,638.77591973244,24515480850229,20502475817742,8402043248825.9,9407380545693,7326641008224.6,5190139006182.6,4411393518421.9,5371906642478.3,10125858043582,5955410100544.2,2013443666814.5,158113159916.88
1,3,642.36454849498,642.36454849498,24485860766037,20477704325293,8391891735819.9,9396014364522.5,7317788817261.7,5183868178721.1,4406063586480.2,5365416199768.5,10113623783773,5948214657540.9,2011010984783.1,157922124503.59
1,3,645.95317725753,645.95317725753,24456090316559,20452807081090,8381688688927.7,9384590483212.8,7308891688360.8,5177565517550.1,4400706597264.6,5358892808478,10101327417008,5940982687022,2008565953291.7,157730119302.96
1,3,649.54180602007,649.54180602007,24426227514344,20427832601514,8371453990478,9373131163099.6,7299966959062.9,5171243304457.9,4395332989763,5352349180524.5,10088992904821,5933728281696.8,2006113336895,157537518469.4
